lr,dlr,lambda1,lambda2,nh,numberHiddenLayersG,dnh,losstype,functionalComplexity,sampletype,train_epochs,test_epochs,dagstart,dagloss,dagpenalization,dagpenalization_increase,use_filter,filter_threshold,linear,AUPR,SHD 0.1,SHD 0.2,SHD 0.3,SHD 0.4,SHD 0.5,SHD 0.6,SHD 0.7,SHD 0.8,SHD 0.9,DAG 0.1,DAG 0.2,DAG 0.3,DAG 0.4,DAG 0.5,DAG 0.6,DAG 0.7,DAG 0.8,DAG 0.9
0.01,0.01,0.1,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.15872011079239712,331.0,313.0,277.0,175.0,57.0,45.0,43.0,43.0,43.0,False,False,False,False,True,True,True,True,True
0.01,0.01,100.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.40933784905924164,54.0,44.0,40.0,45.0,43.0,42.0,39.0,42.0,44.0,False,False,False,True,True,True,True,True,True
0.01,0.01,1000.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3063475138264069,46.0,42.0,41.0,43.0,44.0,42.0,43.0,43.0,43.0,False,False,False,True,True,True,True,True,True
0.01,0.01,100.0,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.4238509353346779,57.0,46.0,41.0,42.0,43.0,41.0,40.0,41.0,44.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.36838855962804173,276.0,151.0,41.0,42.0,41.0,40.0,42.0,43.0,43.0,False,False,True,True,True,True,True,True,True
0.01,0.01,10.0,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.6873791244276639,64.0,46.0,40.0,26.0,29.0,27.0,31.0,37.0,41.0,False,False,False,True,True,True,True,True,True
0.01,0.01,100.0,0.001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.43427757558051827,61.0,49.0,42.0,40.0,41.0,39.0,39.0,42.0,44.0,False,False,False,False,False,True,True,True,True
0.01,0.01,10.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.6884284442683112,74.0,47.0,40.0,27.0,26.0,26.0,31.0,33.0,41.0,False,False,False,True,True,True,True,True,True
0.01,0.01,100.0,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3692545360152868,55.0,49.0,45.0,43.0,45.0,43.0,41.0,44.0,43.0,False,False,False,False,True,True,True,True,True
0.01,0.01,0.1,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.2005527898670748,317.0,255.0,78.0,41.0,43.0,43.0,43.0,43.0,43.0,False,False,False,True,True,True,True,True,True
0.01,0.01,1.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.48028750080486005,204.0,61.0,40.0,44.0,40.0,41.0,42.0,43.0,43.0,False,False,False,True,True,True,True,True,True
0.01,0.01,1000.0,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.32565435365003076,44.0,39.0,43.0,41.0,42.0,43.0,43.0,43.0,43.0,False,False,False,True,True,True,True,True,True
0.01,0.01,10.0,0.001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.6844817679394467,69.0,45.0,37.0,29.0,27.0,26.0,31.0,37.0,42.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1000.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3325554856161812,45.0,43.0,42.0,44.0,42.0,42.0,43.0,43.0,43.0,False,False,False,True,True,True,True,True,True
0.01,0.01,1000.0,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3198136973143734,43.0,44.0,42.0,44.0,43.0,42.0,43.0,43.0,43.0,False,False,False,True,True,True,True,True,True
