lr,dlr,lambda1,lambda2,nh,numberHiddenLayersG,dnh,losstype,functionalComplexity,sampletype,train_epochs,test_epochs,dagstart,dagloss,dagpenalization,dagpenalization_increase,use_filter,filter_threshold,linear,AUPR,SHD 0.1,SHD 0.2,SHD 0.3,SHD 0.4,SHD 0.5,SHD 0.6,SHD 0.7,SHD 0.8,SHD 0.9,DAG 0.1,DAG 0.2,DAG 0.3,DAG 0.4,DAG 0.5,DAG 0.6,DAG 0.7,DAG 0.8,DAG 0.9
0.01,0.01,1000.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3274617970721595,43.0,42.0,42.0,41.0,41.0,40.0,39.0,41.0,41.0,False,False,True,True,True,True,True,True,True
0.01,0.01,100.0,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.500565019246016,48.0,42.0,40.0,42.0,38.0,37.0,37.0,36.0,40.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1000.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3163993580782576,43.0,44.0,45.0,42.0,42.0,41.0,40.0,40.0,41.0,False,True,True,True,True,True,True,True,True
0.01,0.01,100.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.4640130407300185,52.0,44.0,41.0,41.0,38.0,36.0,40.0,37.0,40.0,False,False,False,False,True,True,True,True,True
0.01,0.01,10.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.5952743912649009,75.0,51.0,44.0,40.0,34.0,32.0,33.0,35.0,34.0,False,False,False,False,True,True,True,True,True
0.01,0.01,10.0,0.001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.5937180824681554,70.0,52.0,40.0,42.0,39.0,35.0,32.0,34.0,38.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.5488573310394764,118.0,54.0,42.0,39.0,35.0,33.0,35.0,38.0,42.0,False,False,False,True,True,True,True,True,True
0.01,0.01,0.1,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.231654611618142,301.0,148.0,39.0,40.0,41.0,41.0,41.0,41.0,41.0,False,False,True,True,True,True,True,True,True
0.01,0.01,1000.0,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3286767206107028,42.0,44.0,41.0,41.0,41.0,39.0,39.0,39.0,41.0,False,False,True,True,True,True,True,True,True
0.01,0.01,0.1,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.09467918525506125,317.0,242.0,64.0,41.0,41.0,41.0,41.0,41.0,41.0,False,False,True,True,True,True,True,True,True
0.01,0.01,10.0,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.5919154335928027,74.0,56.0,43.0,40.0,36.0,33.0,32.0,33.0,36.0,False,False,False,False,True,True,True,True,True
0.01,0.01,0.1,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.1534388091153029,308.0,217.0,46.0,41.0,41.0,41.0,41.0,41.0,41.0,False,False,True,True,True,True,True,True,True
0.01,0.01,1.0,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.5197946472453135,127.0,63.0,47.0,38.0,38.0,38.0,34.0,38.0,41.0,False,False,False,False,True,True,True,True,True
0.01,0.01,0.1,0.001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.08386367771868289,318.0,249.0,66.0,41.0,41.0,41.0,41.0,41.0,41.0,False,False,True,True,True,True,True,True,True
0.01,0.01,1000.0,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3376653984580727,44.0,42.0,42.0,41.0,40.0,39.0,39.0,41.0,41.0,False,False,False,True,True,True,True,True,True
