lr,dlr,lambda1,lambda2,nh,numberHiddenLayersG,dnh,losstype,functionalComplexity,sampletype,train_epochs,test_epochs,dagstart,dagloss,dagpenalization,dagpenalization_increase,use_filter,filter_threshold,linear,AUPR,SHD 0.1,SHD 0.2,SHD 0.3,SHD 0.4,SHD 0.5,SHD 0.6,SHD 0.7,SHD 0.8,SHD 0.9,DAG 0.1,DAG 0.2,DAG 0.3,DAG 0.4,DAG 0.5,DAG 0.6,DAG 0.7,DAG 0.8,DAG 0.9
0.01,0.01,10,1.0,20,2,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.6460847565731792,69.0,48.0,39.0,33.0,31.0,33.0,33.0,36.0,36.0,False,False,False,True,True,True,True,True,True
0.01,0.01,10,0.01,20,2,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.7597226110404501,69.0,41.0,31.0,24.0,20.0,25.0,29.0,32.0,37.0,False,False,False,True,True,True,True,True,True
0.01,0.01,10,10.0,100,1,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.6227806999398067,73.0,51.0,42.0,34.0,34.0,32.0,33.0,38.0,40.0,False,False,False,True,True,True,True,True,True
0.01,0.01,10,0.01,100,3,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.7054918482794325,57.0,47.0,34.0,31.0,27.0,27.0,29.0,32.0,36.0,False,False,False,False,True,True,True,True,True
0.01,0.01,10,0.1,20,1,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.6933502717379645,72.0,49.0,35.0,32.0,29.0,30.0,34.0,32.0,38.0,False,False,False,False,True,True,True,True,True
0.01,0.01,10,1.0,100,1,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.6738239978535296,77.0,58.0,38.0,31.0,31.0,33.0,33.0,35.0,40.0,False,False,False,True,True,True,True,True,True
0.01,0.01,10,0.01,100,1,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.7321805165330223,72.0,42.0,33.0,31.0,27.0,27.0,32.0,33.0,40.0,False,False,False,True,True,True,True,True,True
0.01,0.01,10,0.1,20,2,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.7389344624329237,65.0,43.0,31.0,28.0,25.0,25.0,30.0,33.0,36.0,False,False,False,False,True,True,True,True,True
0.01,0.01,10,0.1,100,3,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.712291948909025,56.0,43.0,37.0,33.0,26.0,27.0,31.0,32.0,35.0,False,False,False,False,True,True,True,True,True
0.01,0.01,10,10.0,20,2,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.2727047431120949,65.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,False,True,True,True,True,True,True,True,True
0.01,0.01,10,10.0,100,3,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.506718448554125,83.0,60.0,45.0,38.0,36.0,39.0,39.0,43.0,43.0,False,False,False,False,True,True,True,True,True
0.01,0.01,10,10.0,20,1,200,fgan,l2_norm,sigmoidproba,10000,1000,0.5,True,0,0.01,False,0.5,False,0.5995934564437287,68.0,55.0,45.0,38.0,33.0,31.0,36.0,43.0,43.0,False,False,False,False,True,True,True,True,True
